t,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24,path_25,path_26,path_27,path_28,path_29,path_30,path_31,path_32,path_33,path_34,path_35,path_36,path_37,path_38,path_39,path_40,path_41,path_42,path_43,path_44,path_45,path_46,path_47,path_48,path_49,path_50,path_51,path_52,path_53,path_54,path_55,path_56,path_57,path_58,path_59,path_60,path_61,path_62,path_63,path_64,path_65,path_66,path_67,path_68,path_69,path_70,path_71,path_72,path_73,path_74,path_75,path_76,path_77,path_78,path_79,path_80,path_81,path_82,path_83,path_84,path_85,path_86,path_87,path_88,path_89,path_90,path_91,path_92,path_93,path_94,path_95,path_96,path_97,path_98,path_99
0.338,-0.325408,0.480626,0.764167,-0.46958,-0.0681305,0.324404,-0.0860029,0.458234,0.0693418,0.264734,0.101034,0.911794,-0.870984,-0.241293,-0.861,-0.720586,0.129253,0.412645,0.397143,0.0868385,-1.58333,-0.251064,0.0929046,0.0915406,0.28487,0.0456083,-0.236496,-0.167199,-0.423127,-1.14599,0.209978,0.169208,-0.962078,0.703317,-0.329883,0.140646,-0.587912,0.688852,0.372534,0.373427,-0.782365,1.47526,0.884512,0.292599,-0.740794,0.308638,-0.0957215,0.97442,1.10174,0.124591,-0.0699026,-0.512832,0.103066,-0.538672,-0.935987,-0.284989,0.552131,0.037611,-0.18269,-0.558142,-0.876556,0.464771,0.677192,-0.908183,-1.15614,-0.112658,0.551672,-0.0701362,0.899335,-0.623104,-0.806954,-0.984767,0.690442,-0.711964,1.17848,-0.165497,0.17728,0.299771,-0.502221,-0.0110355,0.515967,0.601667,0.894951,0.975002,0.111365,0.598833,-0.101179,-0.585452,0.266477,0.00356034,0.212937,0.138698,0.975592,1.12004,-0.175854,0.622119,-0.626799,0.312971,0.426982,-0.510015
0.34,-0.30403,0.489694,0.701484,-0.491742,-0.0528686,0.257788,-0.0453707,0.428414,0.054374,0.392313,0.215658,0.85436,-0.84662,-0.192967,-0.814969,-0.791468,0.0838004,0.400189,0.443158,0.0940216,-1.61176,-0.280246,0.135428,0.152415,0.268763,0.0989599,-0.195473,-0.120021,-0.39185,-1.11467,0.160152,0.145755,-0.917855,0.715125,-0.247626,0.113096,-0.600706,0.71737,0.374563,0.382119,-0.741634,1.42432,0.823287,0.259445,-0.6651,0.401598,-0.0645968,0.99671,1.06018,0.132382,-0.137263,-0.547701,0.108764,-0.597812,-1.01222,-0.253709,0.581166,0.0876474,-0.155092,-0.555889,-0.879766,0.461602,0.650247,-0.927408,-1.18782,-0.104915,0.570715,-0.0299827,0.910756,-0.592847,-0.736412,-0.995044,0.74145,-0.720985,1.24436,-0.135066,0.230812,0.293714,-0.518008,0.0396663,0.520571,0.637252,0.86529,0.968709,0.101598,0.627614,-0.116297,-0.609078,0.312765,-0.0168753,0.329601,0.193691,0.992496,1.17579,-0.240081,0.647731,-0.631926,0.338665,0.487104,-0.536641
0.342,-0.34748,0.559735,0.686532,-0.492995,-0.0119627,0.1777,0.014142,0.405692,0.108987,0.400697,0.260656,0.927358,-0.818911,-0.227245,-0.793644,-0.787938,0.0425205,0.408288,0.479716,0.079641,-1.56707,-0.297751,0.105303,0.120194,0.273335,0.121069,-0.177149,-0.048092,-0.444243,-1.12358,0.104526,0.0881753,-0.867071,0.708566,-0.210423,0.134537,-0.593518,0.63789,0.367426,0.334051,-0.744819,1.44389,0.881705,0.339982,-0.719262,0.365267,-0.0993201,0.975305,1.06712,0.101655,-0.225786,-0.563244,0.0948429,-0.609717,-1.11772,-0.20253,0.612695,0.0285987,-0.120684,-0.632982,-0.844334,0.36648,0.709886,-0.905904,-1.11229,-0.134057,0.562747,0.0144047,0.882337,-0.586561,-0.813087,-0.97352,0.775533,-0.731262,1.26009,-0.134113,0.209972,0.311846,-0.540061,0.142195,0.612206,0.748928,0.870612,0.976468,0.0925739,0.840046,-0.0724524,-0.551303,0.249346,0.00153046,0.266969,0.224492,0.875084,1.19564,-0.210738,0.688474,-0.562592,0.368045,0.466073,-0.457569
0.344,-0.370416,0.552331,0.752385,-0.459707,-0.0702281,0.183858,-0.026999,0.353203,0.0832612,0.300946,0.243305,0.879234,-0.793742,-0.272078,-0.808643,-0.723003,-0.0146586,0.368541,0.48857,0.0642183,-1.59529,-0.300333,0.151133,0.024609,0.311452,0.0311782,-0.225744,0.0131104,-0.400118,-1.23296,0.113109,0.142136,-0.884936,0.791284,-0.157698,0.19205,-0.626996,0.593879,0.392991,0.331144,-0.754182,1.39784,0.862321,0.355074,-0.73777,0.346225,-0.0717915,1.04604,1.03076,0.0376153,-0.151014,-0.575849,0.0696567,-0.603105,-1.12498,-0.157652,0.650219,0.0701723,-0.0607663,-0.615643,-0.829553,0.320334,0.719994,-0.856859,-1.13802,-0.0986299,0.63129,0.00620699,0.930556,-0.600945,-0.797301,-0.961847,0.830713,-0.691943,1.25567,-0.0565327,0.259329,0.384433,-0.486489,0.174724,0.610438,0.765922,0.861134,1.04475,0.0601678,0.823042,-0.0488684,-0.525489,0.272305,-0.0683431,0.297705,0.256432,0.891796,1.1602,-0.184014,0.636953,-0.557548,0.279139,0.437259,-0.467678
0.346,-0.367683,0.414217,0.823485,-0.504327,-0.0157848,0.256073,-0.0861556,0.360991,0.109352,0.233015,0.322822,0.864592,-0.788688,-0.265345,-0.835862,-0.730116,-0.0639368,0.374049,0.537283,-0.0223156,-1.61001,-0.299625,0.150693,0.065534,0.31147,0.0380181,-0.295668,0.0828618,-0.404626,-1.24647,0.121959,0.125239,-0.918443,0.77397,-0.16018,0.223496,-0.605339,0.576814,0.298915,0.311546,-0.715026,1.41455,0.820446,0.373629,-0.646763,0.289597,-0.0588315,1.08393,1.08039,0.0781373,-0.129565,-0.574558,0.132292,-0.563953,-1.11344,-0.166391,0.577935,0.0482531,-0.0275868,-0.572385,-0.759387,0.364027,0.706178,-0.844585,-1.14392,-0.0965276,0.679165,-0.0261513,0.885693,-0.649214,-0.782487,-0.979794,0.796703,-0.736025,1.28469,-0.154641,0.231818,0.372831,-0.491076,0.145676,0.577898,0.703172,0.873788,1.0528,0.100003,0.761393,-0.0571332,-0.529303,0.238092,-0.016031,0.372039,0.263115,0.93727,1.1252,-0.144779,0.639752,-0.618632,0.233157,0.469432,-0.462719
0.348,-0.388579,0.403422,0.821523,-0.542071,-0.0366794,0.190408,-0.0586091,0.378036,0.11997,0.291665,0.33406,0.811557,-0.803669,-0.299118,-0.919851,-0.71811,-0.00258578,0.44187,0.50025,-0.0207553,-1.63927,-0.358045,0.175478,0.125414,0.273863,0.0197269,-0.29688,0.00883294,-0.457456,-1.33574,0.15635,0.111343,-0.950127,0.777576,-0.220241,0.240533,-0.623221,0.545576,0.276429,0.378904,-0.679465,1.42848,0.797,0.261114,-0.686704,0.334161,-0.14846,1.09697,1.07949,0.0588979,-0.286012,-0.58831,0.0722997,-0.556992,-1.14733,-0.18982,0.545562,0.0449265,-0.0595954,-0.509876,-0.732133,0.323113,0.794035,-0.766933,-1.19824,-0.102413,0.721584,0.00751268,0.832631,-0.702517,-0.820119,-0.975962,0.834406,-0.71101,1.30503,-0.112918,0.240698,0.390199,-0.524449,0.166554,0.59511,0.731071,0.826999,1.10826,0.078629,0.697924,-0.0591634,-0.512555,0.199238,-0.0114547,0.374889,0.281606,0.955702,1.11022,-0.106554,0.677997,-0.570857,0.332917,0.427658,-0.479877
0.35,-0.392913,0.46189,0.826667,-0.594302,-0.0481962,0.205027,-0.0728574,0.406549,0.130233,0.315233,0.422177,0.877175,-0.873326,-0.229161,-0.902593,-0.700648,0.0910185,0.465665,0.455486,0.0265307,-1.75518,-0.319543,0.234769,0.119462,0.29589,0.0391848,-0.405792,-0.0566844,-0.43601,-1.36206,0.188653,0.095683,-0.965302,0.80748,-0.281742,0.231683,-0.660507,0.512932,0.192481,0.509414,-0.705407,1.40976,0.705053,0.186424,-0.745352,0.385905,-0.16248,1.18445,1.06671,0.0813864,-0.275847,-0.637604,0.12363,-0.519258,-1.14431,-0.128616,0.539191,0.0110022,-0.159112,-0.454834,-0.814508,0.37969,0.829676,-0.782974,-1.20292,-0.0719321,0.680592,-0.036747,0.807742,-0.732276,-0.912373,-0.915834,0.839028,-0.708788,1.31687,-0.170929,0.19314,0.438679,-0.595476,0.117201,0.605305,0.681524,0.819287,1.05968,-0.0127051,0.644677,-0.119181,-0.498296,0.18754,-0.076112,0.429014,0.258733,1.03451,1.13626,-0.0809292,0.636264,-0.549151,0.320652,0.37403,-0.494483
0.352,-0.398792,0.50996,0.833968,-0.608817,-0.0217767,0.1675,-0.0819969,0.430473,0.118959,0.316056,0.446877,0.894571,-0.839298,-0.206917,-0.979384,-0.735032,0.00391722,0.404345,0.521056,0.0197089,-1.74167,-0.242134,0.211157,0.140553,0.316073,0.0285702,-0.395147,-0.0115307,-0.466682,-1.40938,0.207221,0.0100923,-1.01257,0.759931,-0.209779,0.238437,-0.766434,0.493487,0.177502,0.547086,-0.711057,1.43339,0.729728,0.179612,-0.709201,0.33417,-0.242788,1.22632,1.05851,0.157097,-0.283197,-0.651798,0.12417,-0.577435,-1.16257,-0.0861863,0.542061,0.0271478,-0.129825,-0.504998,-0.720904,0.375434,0.780818,-0.747047,-1.1748,-0.0468112,0.641401,-0.0774738,0.778026,-0.811661,-0.880834,-0.889766,0.773019,-0.756209,1.27146,-0.100893,0.16603,0.421076,-0.672554,0.0934159,0.603979,0.789758,0.808579,1.0374,-0.0290894,0.672086,-0.0738801,-0.50329,0.148757,-0.120626,0.414441,0.319215,0.997351,1.14206,-0.0920837,0.628701,-0.570908,0.282698,0.414301,-0.420636
0.354,-0.396812,0.501549,0.829953,-0.600037,-0.0465973,0.227511,-0.0672209,0.46613,0.0115898,0.332193,0.500078,0.964583,-0.901558,-0.28067,-0.8528,-0.700389,0.0469017,0.483544,0.470489,-0.00491095,-1.81977,-0.308546,0.254354,0.0760253,0.294508,0.00733375,-0.424863,0.0441441,-0.419239,-1.46464,0.16679,-0.0358505,-1.0597,0.877763,-0.22029,0.183217,-0.747237,0.512648,0.120897,0.637586,-0.724971,1.48105,0.719379,0.270881,-0.615954,0.385583,-0.235343,1.29629,1.01525,0.0915115,-0.340531,-0.666497,0.191553,-0.61949,-1.13294,-0.102314,0.45426,0.0449067,-0.0775683,-0.434973,-0.636456,0.343539,0.792862,-0.724167,-1.1036,-0.0635882,0.671228,-0.0282519,0.728486,-0.806287,-0.849379,-0.934741,0.776911,-0.75859,1.27141,-0.12616,0.182601,0.37897,-0.714074,0.067929,0.570219,0.735507,0.711715,0.933458,-0.0613248,0.654608,-0.111967,-0.499501,0.187175,-0.138744,0.378448,0.273293,1.00609,1.12868,-0.165399,0.671941,-0.560324,0.260632,0.389679,-0.372793
0.356,-0.494636,0.538643,0.828914,-0.595018,-0.0193776,0.23511,-0.111331,0.456435,0.0261391,0.323205,0.568358,1.01919,-0.899233,-0.34526,-0.846561,-0.747833,0.0468574,0.518321,0.423041,-0.0835016,-1.7974,-0.278426,0.225252,0.151715,0.255672,0.0446686,-0.345439,0.0229903,-0.451021,-1.44824,0.180348,-0.0331847,-1.10791,0.896724,-0.189098,0.249683,-0.768057,0.572688,0.0610041,0.696047,-0.668748,1.501,0.718955,0.305054,-0.634527,0.392011,-0.157231,1.33711,0.995169,0.073484,-0.376987,-0.582276,0.19303,-0.64908,-1.17607,-0.11496,0.427574,0.121651,-0.113352,-0.436897,-0.554722,0.342317,0.773358,-0.792499,-1.13757,-0.095043,0.633261,-0.0749589,0.70624,-0.82626,-0.874156,-0.971128,0.73326,-0.701872,1.24258,-0.224084,0.122187,0.333818,-0.758609,0.186709,0.631099,0.696388,0.74254,0.947112,-0.0454111,0.618648,-0.158491,-0.533735,0.123401,-0.179831,0.371871,0.236772,0.981177,1.12834,-0.118584,0.62293,-0.515408,0.231738,0.347853,-0.379635
0.358,-0.526412,0.527065,0.819551,-0.655427,0.0137481,0.218739,-0.14201,0.451875,0.0494805,0.314834,0.620508,0.952892,-0.888969,-0.386207,-0.897187,-0.745295,-0.049481,0.548512,0.459467,-0.0304798,-1.75539,-0.338207,0.214374,0.136503,0.282137,0.072774,-0.32795,0.0420184,-0.439511,-1.50604,0.199398,-0.0188761,-1.12689,0.892105,-0.171109,0.256705,-0.830598,0.592687,0.0429709,0.633043,-0.608437,1.49602,0.620331,0.303894,-0.590087,0.331194,-0.26614,1.29636,0.97312,0.0552078,-0.333593,-0.648482,0.23736,-0.618187,-1.1722,-0.149732,0.440806,0.116243,-0.15106,-0.467874,-0.585617,0.381023,0.853652,-0.801415,-1.04344,-0.11764,0.771062,-0.075463,0.716914,-0.780046,-0.925766,-1.01742,0.748293,-0.695563,1.24629,-0.204847,0.176681,0.277071,-0.823146,0.266845,0.652951,0.693433,0.756289,1.00846,-0.076597,0.583038,-0.206733,-0.55188,0.115402,-0.233379,0.354092,0.193907,1.04983,1.14573,-0.147685,0.580401,-0.493263,0.205254,0.345594,-0.398929
0.36,-0.437513,0.522494,0.764656,-0.686156,0.0440068,0.224231,-0.180129,0.429122,0.0442389,0.223465,0.601379,0.911732,-0.845009,-0.34257,-0.823734,-0.778245,-0.0833649,0.501532,0.511217,-0.0492152,-1.71018,-0.389273,0.248292,0.123227,0.266748,0.00653509,-0.349284,0.0995979,-0.388435,-1.53085,0.246214,-0.0518745,-1.08175,0.956385,-0.229915,0.261149,-0.796231,0.648497,0.0244577,0.6916,-0.636647,1.60377,0.60669,0.327171,-0.619548,0.377832,-0.280046,1.36393,1.02376,0.0699179,-0.155831,-0.650291,0.250174,-0.602669,-1.14606,-0.177172,0.419938,0.169826,-0.152653,-0.497701,-0.563353,0.375785,0.805963,-0.791826,-1.08148,-0.0988873,0.746765,-0.0685132,0.670265,-0.947657,-0.953794,-0.984331,0.819469,-0.635812,1.19405,-0.224959,0.118692,0.260005,-0.805345,0.226013,0.70659,0.698298,0.708235,1.00903,-0.0760256,0.566832,-0.254386,-0.53848,0.120145,-0.208498,0.344726,0.229416,0.995861,1.16678,-0.191804,0.668274,-0.545982,0.208005,0.291683,-0.428342
0.362,-0.426768,0.517803,0.737048,-0.679374,-0.0203138,0.31934,-0.225899,0.415298,0.0676829,0.27543,0.630322,0.958827,-0.84013,-0.334451,-0.720308,-0.803114,-0.0680937,0.495411,0.467302,-0.0235568,-1.77468,-0.386131,0.262045,0.106479,0.334792,0.105119,-0.36539,0.0500758,-0.414323,-1.4424,0.218477,-0.00595349,-1.05643,0.961542,-0.271073,0.223463,-0.735837,0.679053,0.0808918,0.68478,-0.656872,1.60028,0.645695,0.230822,-0.604481,0.322098,-0.269844,1.33698,0.962475,0.133775,-0.104255,-0.70734,0.230227,-0.565204,-1.17376,-0.154325,0.476778,0.0960051,-0.109642,-0.477323,-0.576577,0.342666,0.830672,-0.727386,-1.06439,-0.0815906,0.756763,-0.126421,0.661362,-0.991596,-0.977937,-1.02669,0.733741,-0.630837,1.21792,-0.125203,0.109832,0.278059,-0.82772,0.233419,0.725603,0.722017,0.630363,1.04242,0.00130653,0.529497,-0.301809,-0.592891,0.0979201,-0.177124,0.332435,0.212948,1.00463,1.18578,-0.133491,0.649475,-0.564578,0.128792,0.372081,-0.328482
0.364,-0.418411,0.516645,0.785871,-0.631985,0.0038092,0.284183,-0.172389,0.426157,0.0428189,0.287217,0.545751,0.927673,-0.837966,-0.330191,-0.690932,-0.731413,-0.0854784,0.534913,0.473079,0.0193359,-1.74717,-0.407226,0.199461,0.109889,0.317913,0.0787372,-0.374346,0.149936,-0.369255,-1.46439,0.209334,0.0305174,-1.06739,0.96375,-0.297752,0.171205,-0.794696,0.719225,0.139685,0.642611,-0.673391,1.61419,0.665215,0.281524,-0.511499,0.320682,-0.268894,1.42637,0.939012,0.216011,-0.134195,-0.671027,0.222637,-0.546789,-1.14851,-0.166122,0.440001,0.0909946,-0.200185,-0.443515,-0.588936,0.338735,0.829936,-0.657253,-1.16878,-0.0865104,0.773407,-0.103977,0.612049,-0.983135,-1.00614,-0.937115,0.851132,-0.601297,1.25213,-0.102796,0.0697836,0.370692,-0.83831,0.221176,0.683768,0.840001,0.670446,1.10172,-0.0252798,0.526609,-0.285466,-0.58434,0.122352,-0.19387,0.37736,0.098447,0.916944,1.27046,-0.0814396,0.672373,-0.534032,0.142441,0.395106,-0.396419
0.366,-0.465891,0.538058,0.834912,-0.618937,0.0962165,0.315225,-0.135974,0.388768,0.0744093,0.30043,0.578102,0.907373,-0.85813,-0.367135,-0.626421,-0.673235,-0.0401274,0.472461,0.455191,-0.0321814,-1.70249,-0.438288,0.164523,0.15876,0.341879,0.0734298,-0.431121,0.0975726,-0.340375,-1.44633,0.260524,0.0801056,-1.08919,0.822647,-0.274243,0.208728,-0.754655,0.749943,0.113918,0.562382,-0.693067,1.64277,0.66012,0.26897,-0.55736,0.410305,-0.281329,1.4271,0.915636,0.256852,-0.177767,-0.716929,0.240405,-0.565836,-1.11373,-0.153997,0.476843,0.0616989,-0.191747,-0.430732,-0.570423,0.391997,0.790753,-0.734304,-1.27946,-0.0965032,0.814895,-0.0768624,0.719041,-1.0403,-1.07624,-0.849776,0.857111,-0.557334,1.28322,-0.101174,0.130957,0.37759,-0.810456,0.268767,0.718187,0.894641,0.686246,1.1131,-0.00623245,0.512736,-0.290161,-0.534741,0.107481,-0.152709,0.421406,0.175816,0.916545,1.20224,-0.134211,0.655893,-0.571934,0.0944326,0.453185,-0.329473
0.368,-0.448169,0.480983,0.817403,-0.661621,0.0550793,0.353659,-0.19527,0.354577,0.176207,0.202572,0.536512,0.964423,-0.826233,-0.327486,-0.57076,-0.654831,-0.0351328,0.439719,0.46859,-0.0578579,-1.7094,-0.401037,0.176637,0.127759,0.359328,0.094045,-0.448404,0.0992931,-0.404598,-1.48164,0.250335,0.0540383,-1.04026,0.772384,-0.338286,0.248617,-0.752205,0.791381,0.0632661,0.62987,-0.735755,1.57038,0.617546,0.310115,-0.564219,0.372964,-0.205456,1.49198,0.955046,0.270334,-0.20086,-0.738728,0.275716,-0.525032,-1.07329,-0.239728,0.436517,0.0580869,-0.151642,-0.462182,-0.529407,0.337355,0.873331,-0.774249,-1.29596,-0.173082,0.805809,-0.0273057,0.673286,-1.09461,-1.08413,-0.849986,0.843409,-0.551279,1.31013,-0.0914197,0.150233,0.340112,-0.770712,0.190849,0.717398,0.887258,0.754724,1.0342,-0.0369554,0.508303,-0.232372,-0.564416,0.0572304,-0.238698,0.4966,0.1349,0.833766,1.16243,-0.299863,0.710058,-0.606726,0.076246,0.431616,-0.28521
0.37,-0.413523,0.524886,0.797044,-0.630362,0.107682,0.407248,-0.207649,0.428642,0.120255,0.275505,0.520997,1.01318,-0.85063,-0.306209,-0.596568,-0.624,-0.0267119,0.440349,0.351773,-0.0507857,-1.71558,-0.438198,0.138182,0.133344,0.393448,-0.00736762,-0.464062,0.0406597,-0.428867,-1.52465,0.26942,0.0449668,-1.02242,0.696851,-0.37552,0.171011,-0.82101,0.787199,0.174477,0.638154,-0.762518,1.57853,0.692169,0.331586,-0.544267,0.422461,-0.183214,1.50759,0.931522,0.246,-0.164256,-0.742072,0.298216,-0.512455,-1.16018,-0.280907,0.487865,0.132692,-0.125754,-0.465566,-0.481776,0.340425,0.857135,-0.747732,-1.31131,-0.180489,0.844848,-0.0334529,0.653282,-1.10482,-1.09279,-0.770631,0.84997,-0.602406,1.29751,-0.0957754,0.160945,0.385653,-0.802912,0.169748,0.676587,0.859625,0.714555,0.974731,-0.0825887,0.483096,-0.291767,-0.586476,0.0571018,-0.235147,0.525602,0.140746,0.837966,1.18946,-0.220177,0.69008,-0.668507,0.0394019,0.388976,-0.146507
0.372,-0.393911,0.499629,0.76905,-0.706332,0.100509,0.436349,-0.284185,0.42845,0.121819,0.310151,0.443462,1.05741,-0.865016,-0.262708,-0.641315,-0.643647,-0.0322716,0.382085,0.280533,-0.09102,-1.74471,-0.407626,0.115384,0.123141,0.442083,-0.00691497,-0.481088,0.0652254,-0.412077,-1.4794,0.28184,0.0931714,-1.0173,0.723483,-0.384919,0.105101,-0.816949,0.742392,0.0762128,0.64914,-0.731314,1.51274,0.715476,0.358019,-0.565047,0.431924,-0.186185,1.47221,0.88503,0.286539,-0.225083,-0.790656,0.269226,-0.542238,-1.1439,-0.35989,0.43438,0.189457,-0.139868,-0.442399,-0.454169,0.409415,0.833275,-0.738267,-1.2724,-0.287962,0.8559,0.0695365,0.625355,-1.12693,-1.03821,-0.726611,0.815249,-0.600726,1.33178,-0.145883,0.205524,0.42778,-0.85193,0.242389,0.762248,0.859979,0.773396,1.0596,-0.0777669,0.492945,-0.281355,-0.584362,-0.0350262,-0.23785,0.545865,0.149444,0.759532,1.14742,-0.238241,0.670584,-0.692866,0.0720061,0.436708,-0.137106
0.374,-0.423133,0.445094,0.768672,-0.653241,0.125537,0.35758,-0.307042,0.510265,0.0838396,0.334997,0.386569,1.09417,-0.815379,-0.335537,-0.528227,-0.656526,-0.0199828,0.330911,0.345224,0.035652,-1.74035,-0.484633,0.142661,0.17305,0.473341,0.0118129,-0.443535,0.0851642,-0.472511,-1.4663,0.230655,0.108596,-1.08718,0.729364,-0.426936,0.0920597,-0.810661,0.738773,0.00207111,0.712179,-0.650288,1.51248,0.74821,0.321172,-0.478273,0.44677,-0.18985,1.427,0.809888,0.291208,-0.177715,-0.803377,0.253596,-0.493323,-1.09377,-0.392043,0.387869,0.225096,-0.176918,-0.528534,-0.385476,0.424013,0.877236,-0.776376,-1.2432,-0.241714,0.849364,0.0315698,0.624061,-1.07922,-1.0202,-0.776762,0.910894,-0.613498,1.27185,-0.186734,0.159506,0.462306,-0.894384,0.268491,0.747651,0.92486,0.758001,1.11745,-0.0578296,0.576691,-0.325581,-0.64724,0.0487095,-0.213327,0.518299,0.165002,0.83364,1.20337,-0.183612,0.654552,-0.718367,0.0464835,0.45302,-0.147335
0.376,-0.526834,0.364873,0.847862,-0.670981,0.105996,0.350268,-0.370586,0.480751,0.0877769,0.30554,0.358395,1.12426,-0.83588,-0.266181,-0.49778,-0.653207,-0.0379219,0.321849,0.301434,-0.0272781,-1.69213,-0.456335,0.171124,0.088674,0.405644,-0.000981945,-0.411456,0.141302,-0.421718,-1.44409,0.181268,0.0559164,-1.10637,0.734296,-0.423385,0.0688232,-0.690896,0.710135,0.0769109,0.760068,-0.640571,1.57879,0.726255,0.325029,-0.504515,0.415223,-0.161058,1.40577,0.78004,0.245145,-0.183325,-0.8343,0.264514,-0.422291,-1.19298,-0.40759,0.443395,0.299876,-0.171074,-0.573589,-0.39232,0.464419,0.82812,-0.789507,-1.22353,-0.312372,0.924928,0.0817457,0.563104,-1.01864,-0.970497,-0.693155,0.915044,-0.622636,1.35496,-0.197989,0.151912,0.433604,-0.901355,0.276763,0.682619,0.980983,0.753536,1.02328,-0.0746076,0.676279,-0.312711,-0.653312,0.0758785,-0.186835,0.552317,0.181025,0.836548,1.21575,-0.223402,0.722718,-0.666555,0.0209021,0.478767,-0.123063
0.378,-0.495924,0.371529,0.755654,-0.674386,0.114775,0.329049,-0.376354,0.443818,0.106195,0.281505,0.286397,1.07346,-0.846042,-0.313527,-0.462595,-0.691004,-0.0156236,0.348088,0.283794,-0.0174662,-1.71464,-0.401365,0.170472,0.0752881,0.38286,-0.0372202,-0.314215,0.161189,-0.366136,-1.46879,0.152352,0.0349985,-1.15928,0.708839,-0.43851,0.0605277,-0.730091,0.782553,0.0725179,0.762196,-0.565656,1.54985,0.747557,0.356809,-0.461554,0.43314,-0.117576,1.36113,0.740072,0.288291,-0.119985,-0.863071,0.290469,-0.387708,-1.18504,-0.422556,0.479281,0.306495,-0.151956,-0.528065,-0.297796,0.468441,0.871394,-0.766733,-1.18639,-0.340737,0.904008,0.0286133,0.602775,-1.02562,-0.889519,-0.676753,0.935997,-0.607966,1.30284,-0.206435,0.132935,0.396896,-0.89734,0.297676,0.607212,0.981264,0.696938,0.996301,-0.0894497,0.703226,-0.325295,-0.620294,0.0308576,-0.128918,0.568395,0.125753,0.853172,1.21275,-0.160587,0.732469,-0.682508,0.0271472,0.459972,-0.144084
0.38,-0.556781,0.355162,0.773513,-0.688331,0.100061,0.265399,-0.346276,0.452938,0.137658,0.219004,0.341232,1.11774,-0.817281,-0.334831,-0.470917,-0.660037,-0.0560298,0.307794,0.251752,0.030853,-1.67361,-0.440064,0.0789548,0.073299,0.411614,-0.0807625,-0.320598,0.204903,-0.40066,-1.43223,0.134168,0.0568911,-1.18865,0.718772,-0.502207,0.0664487,-0.776143,0.789,0.0931785,0.791063,-0.515479,1.58951,0.736912,0.255283,-0.419175,0.515388,-0.104438,1.40892,0.727891,0.299093,-0.13729,-0.823664,0.222737,-0.372212,-1.19367,-0.413731,0.498994,0.271526,-0.12143,-0.519935,-0.370047,0.50198,0.898751,-0.768422,-1.18959,-0.256377,0.84692,0.0666198,0.602363,-1.02066,-0.911221,-0.615682,0.898384,-0.589798,1.32095,-0.176908,0.120643,0.350627,-0.843132,0.322019,0.56375,0.99218,0.677527,1.01451,-0.0873238,0.748442,-0.310737,-0.576344,-0.00189415,-0.170098,0.479042,0.140684,0.853463,1.20296,-0.208767,0.757697,-0.61184,0.0716162,0.535149,-0.168713
0.382,-0.595893,0.411829,0.823022,-0.663006,0.0502837,0.203329,-0.320765,0.547133,0.106997,0.294649,0.276052,1.08439,-0.77615,-0.307652,-0.331601,-0.735208,-0.0516008,0.338126,0.219059,0.0406281,-1.77488,-0.443212,0.0848844,0.0744366,0.387455,-0.112181,-0.325139,0.23987,-0.393989,-1.48718,0.11996,0.115327,-1.18529,0.703975,-0.441915,0.0819876,-0.812564,0.764291,0.139815,0.78188,-0.439003,1.62753,0.773488,0.253732,-0.369893,0.488775,-0.0950638,1.46877,0.745416,0.252124,-0.185764,-0.910509,0.21084,-0.364203,-1.17922,-0.454382,0.52209,0.335284,-0.109713,-0.509184,-0.451871,0.517203,0.874371,-0.753967,-1.1901,-0.188012,0.815149,0.0846573,0.579641,-1.04129,-0.937547,-0.624235,0.871426,-0.646453,1.28098,-0.217849,0.183469,0.332125,-0.815825,0.334063,0.498973,0.968042,0.71143,1.03189,-0.144284,0.790548,-0.288644,-0.53951,0.1061,-0.158871,0.453536,0.0341977,0.810461,1.12127,-0.224114,0.78084,-0.616716,0.193365,0.529281,-0.12488
0.384,-0.60892,0.44853,0.84363,-0.662724,0.0709055,0.218923,-0.351817,0.570881,0.0529487,0.198242,0.246457,1.14531,-0.77975,-0.351161,-0.236262,-0.807123,-0.0908295,0.382858,0.213952,0.0262881,-1.78714,-0.483979,0.136302,0.115508,0.354865,-0.0918338,-0.297088,0.212772,-0.43154,-1.51918,0.0501154,0.158675,-1.17963,0.734874,-0.476084,0.0565112,-0.83532,0.768285,0.144723,0.81414,-0.424562,1.59211,0.778519,0.215121,-0.253988,0.507462,-0.112154,1.45683,0.716015,0.213666,-0.228113,-0.892979,0.252875,-0.406652,-1.15227,-0.415165,0.52927,0.412018,-0.021535,-0.506601,-0.453841,0.516341,0.838706,-0.763386,-1.18018,-0.248594,0.778197,0.115179,0.610051,-1.05041,-0.913932,-0.565196,0.880492,-0.619975,1.26629,-0.145134,0.13923,0.319258,-0.807993,0.233503,0.532219,0.980819,0.714965,1.06777,-0.189844,0.768024,-0.303325,-0.550648,0.109469,-0.0818108,0.425733,0.0690462,0.888192,1.14136,-0.216493,0.753895,-0.696632,0.197612,0.636331,-0.128479
